id,name,type,state,total_shootings
3565,Hudson Police Department,local_police,NC,1
1550,Hudson Police Department,local_police,OH,1
1481,Hughes County Sheriff's Department,sheriff,OK,1
13528,Hughes Police Department,local_police,AR,1
313,Hugo Police Department,local_police,OK,1
2752,Humble Police Department,local_police,TX,1
1424,Humboldt County Sheriff's Department,sheriff,CA,3
303,Hummelstown Police Department,local_police,PA,1
3055,Humphreys County Sheriff's Office,sheriff,TN,1
2316,Hunt County Sheriff's Office,sheriff,TX,1
1876,Huntersville Police Department,local_police,NC,2
1684,Huntington Beach Police Department,local_police,CA,5
2072,Huntington County Sheriff's Department,sheriff,IN,3
1433,Huntington Park Police Department,local_police,CA,5
2976,Huntington Police Department,local_police,IN,1
2580,Huntington Police Department,local_police,WV,2
531,Huntsville Police Department,local_police,AL,12
2414,Huntsville Police Department,local_police,TX,2
2416,Huron County Sheriff's Department,sheriff,MI,1
2483,Huron Police Department,local_police,CA,1
13617,Hurricane Police Department,local_police,UT,1
2371,Hurricane Police Department,local_police,WV,1
2962,Hurst Police Department,local_police,IL,1
839,Hurst Police Department,local_police,TX,3
1623,Hutchinson County Sheriff's Office,sheriff,TX,2
604,Hutchinson Police Department,local_police,KS,2
896,Hutchinson Police Department,local_police,MN,2
2581,Hyattsville Police Department,local_police,MD,1
3407,Hyde County Sheriff's Office,sheriff,NC,1
3447,Hyde Park Police Department,local_police,NY,1
1352,Iberia Parish Sheriff's Deputy,sheriff,LA,2
1581,Iberville Parish Sheriff's Office,sheriff,LA,1
13645,Idabel Police Department,local_police,OK,1
2050,Idaho Falls Police Department,local_police,ID,5
2838,Idaho Internet Crimes Against Children Unit,state_other,ID,1
2331,Idaho State Police,state_police,ID,6
41,Illinois State Police,state_police,IL,8
13753,Illinois State Troopers,state_police,IL,2
2610,Imperial County Sheriff's Department,sheriff,CA,2
1586,Independence County Sheriff's Office,sheriff,AR,1
3111,Independence Police Department,local_police,KY,1
637,Independence Police Department,local_police,MO,13
1886,Independence Police Department,local_police,VA,1
77,Indianapolis Metropolitan Police Department,local_police,IN,42
124,Indiana State Police,state_police,IN,17
1692,Indian River County Sheriff's Office,sheriff,FL,7
1413,Indio Police Department,local_police,CA,1
1113,Inglewood Police Department,local_police,CA,5
3103,Ionia County Sheriff's Office,sheriff,MI,1
2763,Iota Police Department,local_police,LA,1
1949,Iowa Department of Natural Resources,state_other,IA,1
2164,Iowa Department of Public Safety,state_police,IA,1
3303,Iowa Falls Police Department,local_police,IA,1
2034,Iowa State Patrol,state_police,IA,3
1034,Iredell County Sheriff's Office,sheriff,NC,5
3160,Iron County Sheriff's Office,sheriff,MI,1
1297,Irondale Police Department,local_police,AL,1
3159,Iron River Police Department,local_police,MI,1
14035,Iroquois County Sheriff's Office,sheriff,IL,1
14039,Irvine Police Department,local_police,CA,2
955,Irving Police Department,local_police,TX,9
2554,Irvington Police Department,local_police,NJ,1
3579,Irwin County Sheriff's Office,sheriff,GA,1
1884,Island County Sheriff's Department,sheriff,WA,2
737,Itasca County Sheriff's Office,sheriff,MN,1
2660,Ithaca Police Department,local_police,NY,1
347,Iuka Police Department,local_police,MS,1
2615,Jackson County Sheriff's Department,sheriff,FL,6
1336,Jackson County Sheriff's Department,sheriff,MI,4
1254,Jackson County Sheriff's Department,sheriff,MS,2
1449,Jackson County Sheriff's Department,sheriff,OH,2
1647,Jackson County Sheriff's Office,sheriff,AL,2
3264,Jackson County Sheriff's Office,sheriff,GA,1
1105,Jackson County Sheriff's Office,sheriff,MO,3
2681,Jackson County Sheriff's Office,sheriff,OR,3
1355,Jackson County Sheriff's Office,sheriff,WI,2
14119,Jackson County Sheriff's Office,sheriff,WV,1
3300,Jackson Parish Sheriff's Office,sheriff,LA,2
1250,Jackson Police Department,local_police,GA,1
2134,Jackson Police Department,local_police,MI,2
1957,Jackson Police Department,local_police,MS,9
1537,Jackson Police Department,local_police,TN,5
3184,Jackson Police Department,local_police,WI,1
1859,Jacksonville Police Department,local_police,AL,1
2299,Jacksonville Police Department,local_police,AR,3
3620,Jacksonville Police Department,local_police,NC,2
17,Jacksonville Sheriff's Office,sheriff,FL,54
1060,Jal Police Department,local_police,NM,2
14173,Jamestown Police Department,local_police,ND,1
14178,Jamestown Police Department,local_police,TN,1
14184,Janesville Police Department,local_police,WI,1
1975,Jasper County Sheriff's Department,sheriff,GA,1
2020,Jasper County Sheriff's Office,sheriff,MO,3
1318,Jasper County Sheriff's Office,sheriff,SC,2
14203,Jasper Police Department,local_police,TX,1
2901,Jay County Sheriff's Department,sheriff,IN,1
2843,Jay Police Department,local_police,OK,1
2785,Jefferson City Police Department,local_police,MO,3
3554,Jefferson County Probation and Parole Department,state_other,PA,1
1812,Jefferson County Sheriff's Department,sheriff,AL,3
2597,Jefferson County Sheriff's Department,sheriff,AR,1
1891,Jefferson County Sheriff's Department,sheriff,CO,7
1185,Jefferson County Sheriff's Department,sheriff,ID,1
719,Jefferson County Sheriff's Department,sheriff,IN,1
1817,Jefferson County Sheriff's Department,sheriff,MO,4
2711,Jefferson County Sheriff's Department,sheriff,MS,1
1535,Jefferson County Sheriff's Department,sheriff,TX,2
14226,Jefferson County Sheriff's Office,sheriff,GA,1
3591,Jefferson County Sheriff's Office,sheriff,WA,1
2979,Jefferson County Sheriff's Office,sheriff,WV,1
3440,Jefferson County Sheriff’s Office,sheriff,TN,1
88,Jefferson Parish Sheriff's Office,sheriff,LA,21
870,Jeffersontown Police Department,local_police,KY,1
14271,Jeffersonville Police Department,local_police,IN,2
3415,Jellico Police Department,local_police,TN,1
3112,Jemison Police Department,local_police,AL,1
14287,Jennings County Sheriff's Office,sheriff,IN,1
1321,Jersey City Police Department,local_police,NJ,4
1770,Jerseyville Police Department,local_police,IL,1
14309,Jessamine County Sheriff's Office,sheriff,KY,1
2170,Jim Wells County Sheriff's Department,sheriff,TX,1
3608,Jim Wells Sheriff's Department,sheriff,TX,1
2162,Johns Creek Police Department,local_police,GA,1
2855,Johnson City Police Department,local_police,TN,2
1232,Johnson County Sheriff's Department,sheriff,AR,1
1049,Johnson County Sheriff's Department,sheriff,TX,1
2091,Johnson County Sheriff's Deputies,sheriff,KY,1
2084,Johnson County Sheriff's Office,sheriff,MO,1
14355,Johnson County Sheriff's Office,sheriff,TN,1
1807,Johnston County Sheriff's Department,sheriff,NC,2
14364,Johnston County Sheriff's Office,sheriff,OK,1
14371,Johnstown Police Department,local_police,NY,1
1151,Johnstown Police Department,local_police,PA,1
244,Joliet Police Department,local_police,IL,6
218,Jonesboro Police Department,local_police,AR,6
2108,Jonesborough Police Department,local_police,TN,1
3210,Jones County Sheriff's Office,sheriff,IA,1
2887,Jones County Sheriff's Office,sheriff,NC,1
2548,Joplin Police Department,local_police,MO,5
2353,Josephine County Sheriff's Department,sheriff,OR,3
292,Jourdanton Police Department,local_police,TX,1
1833,Junction City Police Department,local_police,KS,1
2666,Juneau Police Department,local_police,AK,3
478,Kalamazoo County Sheriff's Office,sheriff,MI,5
2155,Kalamazoo Department of Public Safety,local_police,MI,4
2156,Kalamazoo Township Police Department,local_police,MI,2
3049,Kalispell Police Department,local_police,MT,1
826,Kanabec County Sheriff's Department,sheriff,MN,1
1515,Kanawha County Sheriff's Office,sheriff,WV,6
14469,Kane County Sheriff's Office,sheriff,IL,1
14475,Kannapolis Police Department,local_police,NC,1
260,Kansas Capitol Police,state_other,KS,1
2169,Kansas City Police Department,local_police,KS,14
201,Kansas City Police Department,local_police,MO,36
3067,"Kansas Department of Wildlife, Parks and Tourism",local_other,KS,1
200,Kansas Highway Patrol,state_police,KS,9
1108,Kaufman County Sheriff's Office,sheriff,TX,3
3345,Keansburg Police Department,local_police,NJ,2
2323,Kearns Police Department,local_police,UT,1
498,Kearny Police Department,local_police,AZ,1
2102,Keizer Police Department,local_police,OR,1
1016,Kelso Police Department,local_police,WA,3
14569,Kendall County Sheriff's Office,sheriff,IL,1
2798,Kendall County Sheriff's Office,sheriff,TX,1
1744,Kennebec County Sheriff's Office,sheriff,ME,1
1628,Kenner Police Department,local_police,LA,1
14596,Kennett Police Department,local_police,MO,1
458,Kennewick Police Department,local_police,WA,3
880,Kenosha County Sheriff's Department,sheriff,WI,2
366,Kenosha Police Department,local_police,WI,2
14607,Kensington Police Department,local_police,NH,1
1629,Kent County Sheriff's Office,sheriff,MI,2
3173,Kenton County Police Department,local_police,KY,1
976,Kent Police Department,local_police,OH,2
1487,Kent Police Department,local_police,WA,11
2826,Kentucky National Guard,local_police,KY,1
130,Kentucky State Police,state_police,KY,52
511,Kentwood Police Department,local_police,MI,4
180,Kern County Sheriff's Office,sheriff,CA,20
722,Kerrville Police Department,local_police,TX,4
1857,Kettering Police Department,local_police,OH,4
1846,Kewaunee County Sheriff's Department,sheriff,WI,2
1789,Killeen Police Department,local_police,TX,6
14768,King City Police Department,local_police,CA,1
1247,King County Sheriff's Office,sheriff,WA,12
739,King George County Sheriff's Office,sheriff,VA,1
596,Kingman Police Department,local_police,AZ,5
3469,King Police Department,local_police,NC,1
544,Kings County Sheriff's Office,sheriff,CA,5
2220,Kingsland Police Department,local_police,GA,2
1915,Kings Mountain Police Department,local_police,NC,1
3171,Kingsport Police Department,local_police,TN,1
2721,Kinney County Sheriff's Department,sheriff,TX,1
2784,Kiowa County Sheriff's Department,sheriff,CO,1
1635,Kiowa Police Department,local_police,OK,1
863,Kirkland Police Department,local_police,WA,3
2878,Kitsap County Sheriff's Department,sheriff,WA,1
2437,Kittitas County Sheriff's Office,sheriff,WA,1
1964,Klamath Falls Police Department,local_police,OR,2
1933,Knott County Sheriff's Department,sheriff,KY,1
1583,Knox City Police Department,local_police,IN,1
1347,Knox County Sheriff's Department,sheriff,KY,2
824,Knox County Sheriff's Department,sheriff,TN,8
3542,Knox County Sheriff's Office,sheriff,OH,3
2348,Knoxville Police Department,local_police,TN,9
587,Kokomo Police Department,local_police,IN,1
14921,Krebs Police Department,local_police,OK,1
2550,Labette County Sheriff's Office,sheriff,KS,1
3346,Lacey Police Department,local_police,WA,1
1967,Laclede County Sheriff's Offi,sheriff,MO,1
1836,La Crosse Police Department,local_police,WI,1
3019,Lacy Lakeview Police Department,local_police,TX,1
15033,Lafayette City-Parish Lafayette County Sheriff's Office,sheriff,LA,1
1309,Lafayette County Sheriff's Department,sheriff,MO,1
3618,Lafayette County Sheriff's Department,sheriff,MS,1
3619,Lafayette Police Department,local_police,CO,1
2691,Lafayette Police Department,local_police,IN,1
2728,Lafayette Police Department,local_police,LA,6
1106,LaFayette Police Department,local_police,GA,1
2444,LaFollette Police Department,local_police,TN,1
2570,LaGrange Police Department,local_police,GA,1
1191,Laguna Police Department,local_police,NM,1
2582,La Habra Police Department,local_police,CA,2
844,Lake Charles Police Department,local_police,LA,5
1388,Lake City Police Department,local_police,SC,1
2060,Lake County Sheriff's Department,sheriff,CA,3
545,Lake County Sheriff's Office,sheriff,FL,10
2841,Lake County Sheriff's Office,sheriff,IL,3
1622,Lake County Sheriff's Office,sheriff,IN,3
15100,Lake County Sheriff's Office,sheriff,MT,1
1082,Lake County Sheriff's Office,sheriff,OH,3
2997,Lake County Sheriff's Office,sheriff,OR,2
1224,Lake Elsinore Police Department,local_police,CA,1
1215,Lake Hallie Police Department,local_police,WI,1
1320,Lake Havasu City Police Department,local_police,AZ,5
227,Lake Jackson Police Department,local_police,TX,3
379,Lakeland Police Department,local_police,FL,6
2186,Lake Mary Police Department,local_police,FL,1
2253,Lakemoor Police Department,local_police,IL,1
906,Lakeshire Police Department,local_police,MO,1
1652,Lake Stevens Police Department,local_police,WA,2
15147,Lake St. Louis Police Department,local_police,MO,1
3627,Lakes Wales Police Department,local_police,FL,1
28839,Lake Winnebago Area Metropolitan Enforcement Group,local_other,WI,1
1236,Lakewood Police Department,local_police,CO,17
296,Lakewood Police Department,local_police,WA,5
3215,Lake Worth Police Department,local_police,TX,1
1974,La Marque Police Department,local_police,TX,2
15220,Lamesa Police Department,local_police,TX,1
1851,La Mesa Police Department,local_police,CA,2
500,Lancaster City Bureau of Police,local_police,PA,6
506,Lancaster County Sheriff's Department,sheriff,SC,2
3039,Lancaster County Sheriff's Office,sheriff,NE,2
2668,Lancaster Police Department,local_police,OH,1
2105,Lancaster Police Department,local_police,TX,2
15262,Landrum Police Department,local_police,SC,2
1786,Lane County Sheriff's Department,sheriff,OR,6
1506,Langlade County Sheriff's Office,sheriff,WI,1
1281,Lansing Police Department,local_police,IL,1
999,Lansing Police Department,local_police,MI,5
3376,Lapeer County Sheriff's Office,sheriff,MI,1
1888,La Porte Police Department,local_police,TX,1
1977,Laramie County Sheriff's Office,sheriff,WY,4
203,Laredo Police Department,local_police,TX,6
2121,Largo Police Department,local_police,FL,2
1056,Larimer County Sheriff's Department,sheriff,CO,9
2904,LaSalle Parish Sheriff's Office,sheriff,LA,1
2397,LaSalle Police Department,local_police,CO,2
1909,Las Animas County Sheriff's Office,sheriff,CO,2
1414,Las Cruces Police Department,local_police,NM,16
375,Las Vegas Metropolitan Police Department,local_police,NV,77
3183,Las Vegas Police Department,local_police,NM,1
1829,Lauderdale County Sheriff's Department,sheriff,MS,3
3383,Lauderdale County Sheriff's Office,sheriff,AL,1
148,Lauderhill Police Department,local_police,FL,2
1154,Laurel County Constable's Office,local_police,KY,1
1152,Laurel County Sheriff's Office,sheriff,KY,3
3285,Laurel Police Department,local_police,MS,1
3461,Laurens County Sheriff's Department,sheriff,SC,3
15347,Laurens County Sheriff's Office,sheriff,GA,1
15350,Laurie Police Department,local_police,MO,1
2938,La Vergne Police Department,local_police,TN,1
